#curie_map:
#  MESH: http://id.nlm.nih.gov/mesh/
#  CL: http://purl.obolibrary.org/obo/CL_
#  UBERON: http://purl.obolibrary.org/obo/UBERON_
#  GO: http://purl.obolibrary.org/obo/GO_
#  OBA: http://purl.obolibrary.org/obo/OBA_
#  skos: http://www.w3.org/2004/02/skos/core
#license: https://creativecommons.org/publicdomain/zero/1.0/
#mapping_provider: https://www.ebi.ac.uk
#mapping_set_group: obo_mesh_mappings
#mapping_set_id: obo_mesh
#mapping_set_title: 'OBO Ontology Mappings to MeSH'
#object_source: https://nlmpubs.nlm.nih.gov/projects/mesh/rdf/mesh.nt.gz
#subject_source: http://purl.obolibrary.org/obo/cl.owl
#subject_source: http://purl.obolibrary.org/obo/uberon.owl
#subject_source: http://purl.obolibrary.org/obo/go.owl
#subject_source: http://purl.obolibrary.org/obo/oba.owl
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	subject_source	object_source	confidence	mapping_date	author_id	object_uri
CL:0000813	memory T cell	skos:exactMatch	M000748186	Memory T Cells	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000748186
CL:0000814	mature NK T cell	skos:exactMatch	M0518844	Natural Killer T-Cells	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0518844
CL:0000815	regulatory T cell	skos:exactMatch	M0020988	T-Lymphocytes, Regulatory	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0020988
CL:0000838	lymphoid lineage restricted progenitor cell	skos:exactMatch	M0505623	Lymphoid Progenitor Cells	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0505623
CL:0000839	myeloid lineage restricted progenitor cell	skos:exactMatch	M0362090	Myeloid Progenitor Cells	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0362090
CL:0000842	mononuclear cell	skos:exactMatch	M0012412	Leukocytes, Mononuclear	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0012412
CL:0000850	serotonergic neuron	skos:exactMatch	M0549413	Serotonergic Neurons	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0549413
CL:0000910	cytotoxic T cell	skos:exactMatch	M0020989	T-Lymphocytes, Cytotoxic	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0020989
CL:0000940	mucosal invariant T cell	skos:exactMatch	M000616943	Mucosal-Associated Invariant T Cells	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000616943
CL:0000946	antibody secreting cell	skos:exactMatch	M0001371	Antibody-Producing Cells	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0001371
CL:0000969	regulatory B cell	skos:exactMatch	M0553098	B-Lymphocytes, Regulatory	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0553098
CL:0002038	T follicular helper cell	skos:exactMatch	M000682877	T Follicular Helper Cells	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000682877
CL:0002090	polar body	skos:exactMatch	M0551031	Polar Bodies	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0551031
CL:0002092	bone marrow cell	skos:exactMatch	M0002787	Bone Marrow Cells	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0002787
CL:0002150	epithelioid macrophage	skos:exactMatch	M0023966	Epithelioid Cells	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0023966
CL:0002191	granulocytopoietic cell	skos:exactMatch	M0441193	Granulocyte Precursor Cells	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0441193
CL:0002204	brush cell	skos:exactMatch	M000758388	Tuft Cells	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000758388
CL:0002275	pancreatic PP cell	skos:exactMatch	M0475038	Pancreatic Polypeptide-Secreting Cells	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0475038
CL:0002309	corticotroph	skos:exactMatch	M0488565	Corticotrophs	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0488565
CL:0002311	mammotroph	skos:exactMatch	M0488572	Lactotrophs	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0488572
CL:0002312	somatotroph	skos:exactMatch	M0488576	Somatotrophs	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0488576
CL:0002453	oligodendrocyte precursor cell	skos:exactMatch	M000622733	Oligodendrocyte Precursor Cells	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000622733
CL:0002496	intraepithelial lymphocyte	skos:exactMatch	M000631720	Intraepithelial Lymphocytes	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000631720
CL:0002573	Schwann cell	skos:exactMatch	M0019523	Schwann Cells	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0019523
CL:0008037	gamma motor neuron	skos:exactMatch	M0014115	Motor Neurons, Gamma	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0014115
CL:0010017	zygote	skos:exactMatch	M0023163	Zygote	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0023163
CL:0010021	cardiac myoblast	skos:exactMatch	M0400431	Myoblasts, Cardiac	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0400431
CL:0011000	dorsal horn interneuron	skos:exactMatch	M0328558	Posterior Horn Cells	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0328558
CL:1001474	medium spiny neuron	skos:exactMatch	M000755725	Medium Spiny Neurons	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000755725
CL:1001571	hippocampal pyramidal neuron	skos:exactMatch	M000612948	Place Cells	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000612948
CL:2000048	anterior horn motor neuron	skos:exactMatch	M0001300	Anterior Horn Cells	semapv:ManualMappingCuration	CL	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0001300
GO:0001669	acrosomal vesicle	skos:exactMatch	M0000267	Acrosome	semapv:ManualMappingCuration	GO	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0000267
GO:0001750	photoreceptor outer segment	skos:exactMatch	M0515670	Retinal Photoreceptor Cell Outer Segment	semapv:ManualMappingCuration	GO	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0515670
GO:0001772	immunological synapse	skos:exactMatch	M0511962	Immunological Synapses	semapv:ManualMappingCuration	GO	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0511962
GO:0001917	photoreceptor inner segment	skos:exactMatch	M0515673	Retinal Photoreceptor Cell Inner Segment	semapv:ManualMappingCuration	GO	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0515673
GO:0008021	synaptic vesicle	skos:exactMatch	M0020952	Synaptic Vesicles	semapv:ManualMappingCuration	GO	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0020952
GO:0030424	axon	skos:exactMatch	M0002052	Axons	semapv:ManualMappingCuration	GO	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0002052
GO:0030425	dendrite	skos:exactMatch	M0005827	Dendrites	semapv:ManualMappingCuration	GO	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0005827
GO:0031594	neuromuscular junction	skos:exactMatch	M0014727	Neuromuscular Junction	semapv:ManualMappingCuration	GO	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0014727
GO:0032391	photoreceptor connecting cilium	skos:exactMatch	M0515665	Photoreceptor Connecting Cilium	semapv:ManualMappingCuration	GO	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0515665
GO:0033268	node of Ranvier	skos:exactMatch	M0018474	Ranvier's Nodes	semapv:ManualMappingCuration	GO	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0018474
GO:0036126	sperm flagellum	skos:exactMatch	M0020269	Sperm Tail	semapv:ManualMappingCuration	GO	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0020269
GO:0043194	axon initial segment	skos:exactMatch	M000612953	Axon Initial Segment	semapv:ManualMappingCuration	GO	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000612953
GO:0043197	dendritic spine	skos:exactMatch	M0463913	Dendritic Spines	semapv:ManualMappingCuration	GO	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0463913
GO:0043209	myelin sheath	skos:exactMatch	M0014320	Myelin Sheath	semapv:ManualMappingCuration	GO	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0014320
GO:0045202	synapse	skos:exactMatch	M0020950	Synapses	semapv:ManualMappingCuration	GO	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0020950
GO:0061827	sperm head	skos:exactMatch	M0020265	Sperm Head	semapv:ManualMappingCuration	GO	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0020265
GO:0097060	synaptic membrane	skos:exactMatch	M0020951	Synaptic Membranes	semapv:ManualMappingCuration	GO	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0020951
GO:0097225	sperm midpiece	skos:exactMatch	M0401683	Sperm Midpiece	semapv:ManualMappingCuration	GO	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0401683
GO:0098975	postsynapse of neuromuscular junction	skos:exactMatch	M0014113	Motor Endplate	semapv:ManualMappingCuration	GO	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0014113
GO:0120200	rod photoreceptor outer segment	skos:exactMatch	M0019236	Rod Cell Outer Segment	semapv:ManualMappingCuration	GO	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0019236
GO:1990021	Schaffer axon collateral	skos:exactMatch	M0593315	Schaffer Collaterals	semapv:ManualMappingCuration	GO	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0593315
UBERON:0000002	uterine cervix	skos:exactMatch	M0003947	Cervix Uteri	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0003947
UBERON:0000004	nose	skos:exactMatch	M0015010	Nose	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0015010
UBERON:0000006	islet of Langerhans	skos:exactMatch	M0011741	Islets of Langerhans	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0011741
UBERON:0000007	pituitary gland	skos:exactMatch	M0016910	Pituitary Gland	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0016910
UBERON:0000010	peripheral nervous system	skos:exactMatch	M0027092	Peripheral Nervous System	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0027092
UBERON:0000011	parasympathetic nervous system	skos:exactMatch	M0015922	Parasympathetic Nervous System	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0015922
UBERON:0000013	sympathetic nervous system	skos:exactMatch	M0020944	Sympathetic Nervous System	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0020944
UBERON:0000017	exocrine pancreas	skos:exactMatch	M0336842	Pancreas, Exocrine	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0336842
UBERON:0000019	camera-type eye	skos:exactMatch	M0008082	Eye	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0008082
UBERON:0000029	lymph node	skos:exactMatch	M0012781	Lymph Nodes	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0012781
UBERON:0000038	follicular fluid	skos:exactMatch	M0023922	Follicular Fluid	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0023922
UBERON:0000043	tendon	skos:exactMatch	M0021158	Tendons	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0021158
UBERON:0000044	dorsal root ganglion	skos:exactMatch	M0008981	Ganglia, Spinal	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0008981
UBERON:0000045	ganglion	skos:exactMatch	M0008978	Ganglia	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0008978
UBERON:0000052	fornix of brain	skos:exactMatch	M0328482	Fornix, Brain	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0328482
UBERON:0000053	macula lutea	skos:exactMatch	M0012873	Macula Lutea	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0012873
UBERON:0000056	ureter	skos:exactMatch	M0022322	Ureter	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0022322
UBERON:0000057	urethra	skos:exactMatch	M0022331	Urethra	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0022331
UBERON:0000059	large intestine	skos:exactMatch	M0011584	Intestine, Large	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0011584
UBERON:0000074	renal glomerulus	skos:exactMatch	M0012018	Kidney Glomerulus	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0012018
UBERON:0000086	zona pellucida	skos:exactMatch	M0023153	Zona Pellucida	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0023153
UBERON:0000120	blood brain barrier	skos:exactMatch	M0002730	Blood-Brain Barrier	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0002730
UBERON:0000127	facial nucleus	skos:exactMatch	M0591246	Facial Nucleus	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0591246
UBERON:0000159	anal canal	skos:exactMatch	M0001526	Anal Canal	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0001526
UBERON:0000160	intestine	skos:exactMatch	M0011586	Intestines	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0011586
UBERON:0000165	mouth	skos:exactMatch	M0014126	Mouth	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0014126
UBERON:0000178	blood	skos:exactMatch	M0002669	Blood	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0002669
UBERON:0000209	tetrapod frontal bone	skos:exactMatch	M0008846	Frontal Bone	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0008846
UBERON:0000210	tetrapod parietal bone	skos:exactMatch	M0015953	Parietal Bone	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0015953
UBERON:0000211	ligament	skos:exactMatch	M0012506	Ligaments	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0012506
UBERON:0000220	atlanto-occipital joint	skos:exactMatch	M0001912	Atlanto-Occipital Joint	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0001912
UBERON:0000310	breast	skos:exactMatch	M0002904	Breast	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0002904
UBERON:0000315	subarachnoid space	skos:exactMatch	M0020647	Subarachnoid Space	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0020647
UBERON:0000348	ophthalmic nerve	skos:exactMatch	M0015326	Ophthalmic Nerve	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0015326
UBERON:0000349	limbic system	skos:exactMatch	M0012518	Limbic System	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0012518
UBERON:0000362	renal medulla	skos:exactMatch	M0012019	Kidney Medulla	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0012019
UBERON:0000369	corpus striatum	skos:exactMatch	M0005212	Corpus Striatum	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0005212
UBERON:0000375	mandibular nerve	skos:exactMatch	M0012981	Mandibular Nerve	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0012981
UBERON:0000377	maxillary nerve	skos:exactMatch	M0013135	Maxillary Nerve	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0013135
UBERON:0000387	meniscus	skos:exactMatch	M000616234	Meniscus	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000616234
UBERON:0000388	epiglottis	skos:exactMatch	M0007562	Epiglottis	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0007562
UBERON:0000389	lens cortex	skos:exactMatch	M0012345	Lens Cortex, Crystalline	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0012345
UBERON:0000390	lens nucleus	skos:exactMatch	M0012350	Lens Nucleus, Crystalline	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0012350
UBERON:0000395	cochlear ganglion	skos:exactMatch	M0020341	Spiral Ganglion	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0020341
UBERON:0000411	visual cortex	skos:exactMatch	M0022778	Visual Cortex	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0022778
UBERON:0000416	subdural space	skos:exactMatch	M0020656	Subdural Space	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0020656
UBERON:0000423	eccrine sweat gland	skos:exactMatch	M0006956	Eccrine Glands	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0006956
UBERON:0000426	extravillous trophoblast	skos:exactMatch	M000764626	Extravillous Trophoblasts	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000764626
UBERON:0000432	endopeduncular nucleus	skos:exactMatch	M0328019	Entopeduncular Nucleus	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0328019
UBERON:0000446	septum of telencephalon	skos:exactMatch	M0328566	Septum of Brain	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0328566
UBERON:0000451	prefrontal cortex	skos:exactMatch	M0026411	Prefrontal Cortex	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0026411
UBERON:0000460	major vestibular gland	skos:exactMatch	M0002187	Bartholin's Glands	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0002187
UBERON:0000473	testis	skos:exactMatch	M0021193	Testis	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0021193
UBERON:0000569	ileocecal valve	skos:exactMatch	M0011026	Ileocecal Valve	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0011026
UBERON:0000911	chyle	skos:exactMatch	M0004454	Chyle	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0004454
UBERON:0000933	chordate pharyngeal muscle	skos:exactMatch	M0016480	Pharyngeal Muscles	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0016480
UBERON:0000935	anterior commissure	skos:exactMatch	M0593298	Anterior Commissure, Brain	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0593298
UBERON:0000936	posterior commissure	skos:exactMatch	M0593300	Posterior Cerebellar Commissure	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0593300
UBERON:0000941	cranial nerve II	skos:exactMatch	M0015357	Optic Nerve	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0015357
UBERON:0000945	stomach	skos:exactMatch	M0020540	Stomach	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0020540
UBERON:0000946	cardiac valve	skos:exactMatch	M0009974	Heart Valves	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0009974
UBERON:0000947	aorta	skos:exactMatch	M0001539	Aorta	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0001539
UBERON:0000948	heart	skos:exactMatch	M0009936	Heart	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0009936
UBERON:0000950	gracilis	skos:exactMatch	M000616163	Gracilis Muscle	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M000616163
UBERON:0000955	brain	skos:exactMatch	M0002865	Brain	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0002865
UBERON:0000956	cerebral cortex	skos:exactMatch	M0003878	Cerebral Cortex	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0003878
UBERON:0000959	optic chiasma	skos:exactMatch	M0015353	Optic Chiasm	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0015353
UBERON:0000964	cornea	skos:exactMatch	M0005176	Cornea	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0005176
UBERON:0000965	lens of camera-type eye	skos:exactMatch	M0012351	Lens, Crystalline	semapv:ManualMappingCuration	UBERON	MeSH	1	2025-03-26	orcid:0000-0001-8314-2140	http://id.nlm.nih.gov/mesh/M0012351
